,sentence,label
51107,형편이 어려워서 자녀들에게 많을 걸 해주지 못해 죄책감이 들어.,1
37202,"자식은 개뿔의 자식, 자식을 한뼘 되는 땅에 2~30명 몰아넣고 키우냐?",3
39985,아니 이 정신나간 기자님아.,3
48715,난 지지리도 복이 없는가 봐. 오늘따라 나자신이 초라해져.,1
56101,산부인과 가봐야겟죠?ㅜ,1
6896,우리는 왜 이렇게 노후준비가 안 되어 있는지 모르겠어.,0
8870,내 진로에 대해 새어머니가 관심을 가져주지 않아서 슬퍼.,0
51678,내가 우물쭈물 거리는데 여자 친구가 먼저 사귀자고 고백했어. 내가 먼저 말 못해서 부끄러웠어.,1
49186,요즘 너무 외로워지네.,1
27727,승진하니까 모든 게 잘 풀리는 느낌이야!,2
18479,아들이 투석 받는 날에 잘 챙겨줘서 너무 고마워.,2
27095,동네 병원에서 더 큰 병원에서 건강 검진을 받으라고 해서 걱정했는데 큰 문제는 아니라 정말 다행이야.,2
42667,벌써부터 자식들에게 생활비를 받아야 하는 게 미안해.,1
4188,아들에게 하고 싶은 말이 있는데 바쁜 일이 있다며 대화를 미루는 게 마음 아파.,0
4845,요새 회사에서 계속 야근하니까 너무 힘들어. 일을 해도 해도 안 끝나는 것 같아. 열심히 하는데도 끝이 보이지 않아. 사람을 더 뽑아 달라니까 뽑아 주지도 않고.,0
24170,소중하고 귀한 레시피 마음열고 공개하니 요리초보들 모두 감사맘으로 요리하고 있읍니다.,2
32854,나도 학교폭력을 심하게 당하다보니 악의적으로 그 친구를 때렸어.,3
16813,차가운 물을 마시던 습관을 버리고 건강을 위해 따뜻한 물을 마시기 시작했더니 아침 설사가 없어졌어.,2
20224,이 점수를 유지한다면 괜찮은 대학에 갈수 있겠지.성적이 떨어지지 않아 정말 흡족해.,2
52534,또한번 imf사태가 올것같아,1
42258,중국저놈들도 양아치나 다름없어,3
53239,저희 강아지가 다른 개를 물었어요,1
47552,난 꿈이 있는데 아무 것도 노력하고 있지 않아서 스스로가 답답해.,1
44651,나는 왜 친구가 없는 걸까? 너무 외롭다.,1
22327,이런거보면 카노가 진짜 대단한거임 같은 도미니칸인데,2
40962,닥년은 머하는데???,3
14288,오빠 이후로 다른남자를 못 만나겠어,0
36882,회사에서의 정리해고로 돈을 못 버니 내 스스로가 무가치한 거 같아.,3
38782,예보를 해주셔야죠.,3
47795,믿었던 친구에게 솔직한 생각을 얘기했는데 그 친구도 날 이해하지 못하고 떠나서 외로워.,1
4173,늙으니 복지관 사람들 빼면 만날 사람이 없어.,0
36586,건강이 나빠지다 보니 남편을 뒷바라지하는데 힘이 너무 부쳐. 나 자신이 싫어져.,3
30361,오늘 나오기로 한 면접 결과가 내일 나온대. 오늘까지 기다리는 것도 떨렸는데 하루를 더 기다려야한다니.,3
46580,김 영감이 나에게 사기를 쳤다는 사실을 안 순간 온몸이 떨렸어.,1
29298,이번에 회사에서 승진을 기대했는데 떨어졌어.,3
34033,사춘기인 거 알면 나 좀 건들지 않았으면 좋겠어. 꼭 어떤 여행갈 때 같이 데려가려고 하네.,3
25669,김현수 복수 지대로해주는 클리블랜드 정의구현,2
48342,형은 나보다 공부를 잘해. 난 어째서 이렇게 공부를 못할까?,1
4768,오늘 노후준비로 재테크상담을 받았는데 정말 짜증나더라.,0
47585,요즘 직장 나가려니 무척 속상해져. 생각만 해도 한숨이 나와.,1
47521,이 나이에 건강이 안 좋으니 부끄러워.,1
18084,내가 맡은 프로젝트가 좋은 평가를 받아서 과장으로 승진이 되었어! 정말 기뻐.,2
19616,몇 년 동안 알고 지내는 지인이 있는데 자주 만나서 얘기도 하고 고민 상담도 해. 부담 없이 대할 수 있는 사람이라 늘 고마워.,2
3025,나를 괴롭히는 상사도 무엇이든 물어보는 신입도 월급을 적게 주는 회사도 싫어.,0
30156,정신없는 오전을 보냈어. 어떻게 시간이 흘렀는지도 모르겠어.,3
28374,와이프가 너무 게을러서 집안일을 너무 안 해.,3
22663,전믿습니다!!!,2
17122,가해자를 피해 전학 온 학교에서 새로운 친구를 사겨서 기분이 좋아.,2
4280,내가 녹내장이라는 질병에 걸렸는데 그걸로 인해서 눈이 안보이게 될 거래.,0
47110,어제 아들에게 말을 너무 심하게 한것 같아. 후회되네.,1
46891,남편 돈 떼먹은 아주버님이 암이 완치되었는데 진심으로 축하해 주고 싶은 마음이 없어.,1
2425,우울증에 걸린 며느리가 나와 남편에게 신경질을 내고 욕을 해.,0
25566,마흔다섯번째생일 축하해주세요,2
48034,몸이 너무 아픈데 병원비가 없어서 치료를 못 받고 있어. 이런 내 처지가 당황스럽고 슬퍼.,1
25561,위에 어제 기상예보 ㅋㅋㅋ,2
24115,아주 잘 보고 있습니다.,2
54865,저런것들보니 세상이 무섭다.,1
20892,보수의 해체를 축하한다,2
34057,스터디만 하는 매일이 정말 구역질이 나.,3
13089,재회 할수있겠죠..?,0
32344,부장님이 아직 마감기한 한참 남았는데 벌써부터 재촉하고 난리야. 진짜 짜증나.,3
43667,혼자 살고 있는 내 동생이 나이가 드니깐 외롭다고 하네.,1
9690,동생한테 선물해준적이 없어서 더 고민되네요ㅜㅜ,0
49021,젊은 시절부터 무릎 연골이 닳는 줄 모르고 과도한 등산을 해서 늙어서 큰 고생이야. 지금 생각하니 참으로 어리석었어.,1
53987,유게에서 만이 글 올리다 보니고민게시판도 한페이지에 하나만 되는줄 착각해서내 글 내려가는거 기다린게 고민0,1
27759,직장도 그렇고 친구들과의 관계도 무난해서 난 요즘 그냥 잘 지내고 있어.,2
2800,할머니가 어제 돌아가셔서 너무 슬퍼. 할머니가 하늘에서 편안하시면 좋겠어.,0
54261,제가 이글을 올리는 이유는 고민이 있어서예요.,1
55647,한번 할때마다 왼쪽으로 휘고있는걸 느껴요ㄱ,1
3646,난 어차피 아무것도 안 될 거야. 그래서 꿈도 가고 싶은 대학도 없지.,0
19534,딸이 학교 시험에서 좋은 성적을 받아 왔대! 자랑스러운 내 딸!,2
31983,내가 가입했던 노인보험이 사기였어. 정말 암담하고 화가 나.,3
8708,결혼하고 신혼부부 주택 청약을 신청했는데 경쟁률이 너무 높아서 떨어졌어. 너무 슬퍼.,0
37015,가혹같은소리하네18....,3
20282,나 학교 시험 성적이 계속 좋아지고 있어.,2
24254,"중학교, 고등학교도 있는데.",2
44987,내가 앓고 있는 병 때문에 치료비가 많이 나와 당황스러워.,1
51709,같은 반 친구들에게 따돌림을 당하고 있는데 선생님께 말씀을 못 드리겠어.,1
38450,그래서 난 언제 바꿔주는건데...,3
5170,사춘기라 엄마와 싸웠어.,0
48296,나도 이제 다 컸는데 계속 어머니가 애취급 하니까 부끄럽고 민망해.,1
32389,나는 회의에서도 의견을 내기보다는 다른 사람의 의견을 보조하는 쪽이야.,3
28478,평생 바르게 산 것 같은데 질환이 생기니 별생각이 다 들어.,3
8678,요즘 회사 경영상태가 안 좋아져서 구조조정을 한다는 소문이 있어서 불안해.,0
55442,큰일이네요.,1
55646,살마니빼봣는대 걱정되서요,1
44064,친구가 딸이랑 해외여행 다녀왔다고 자랑을 하는데 난 아들만 둘이라 노후에 외로울 것 같아.,1
22695,생각보단 이쁘네 화장하면 상당히이쁠듯 목소리도 섹시하고 의외네,2
48114,내가 중학생 시절에 나보다 약한 아이를 괴롭힌 적이 있어 그 동료를 생각 할 때마다 미안하고 부끄러워.,1
23461,블리자드감사합니다^^,2
47031,이번에 들어온 신입이 타 부서에서 온 공문을 인수인계하지 않아서 업무 처리가 엄청나게 지연됐어.,1
11161,안보낼건데 선생님께 죄송하네요.,0
34634,평소에 건강관리가 무엇보다도 중요하다는 생각을 하네.,3
19606,최근에 살이 오 킬로그램이나 빠졌어 너무 기뻐!,2
34480,어떻게 손자를 교육하는 게 좋을지 내 머리로는 모르겠어.,3
16400,우리 부장님은 생산 일정이 촉박하다고 말씀하시는데 나는 왜 이렇게 여유가 있는지 모르겠네.,2
54650,하아 어떻게해야할지....,1
1701,난 내 아이를 생각하면 정말 후회되는 일이 있어.,0
18903,은퇴하고 산에 들어가고 싶은데 다들 괜찮겠지.,2
52497,중국에서 한반도로 독가스를 자꾸 보내고 있는데 이러다가 멸망하는 것은 아닐까? 싶다,1
52822,또안없어지니까 또하더라구요;,1
31181,주말에 외출을 못하게 하는 엄마가 싫어지려고 해.,3
37606,이래서 개룡남 만나면 안돼!!!,3
11444,애보는 시간도 훨씬 많고...,0
43217,요즘 모두 나를 무시하는 것 같은 기분이 들어.,1
19951,남편이 회사에서 바람을 피운다는 게 잘못된 정보라서 안심이야.,2
14318,물론 그전에 채용된다면 좋겠지만요...,0
22178,은퇴를 생각해야 하는 나이가가까와오는 이땅의 가장들에게늘 희망을 주고 계심에 항상 감사드립니다,2
28694,엄마랑 대판 싸웠어.,3
10162,정말 맘고생 많이 했어요 ㅎㅎ,0
10429,제가 정말 하고싶은 노래가 있어서노래 부르면서 기타치게 예전에한달 연습하다 관둔 기타를 다시 연습하려 하는데정말 힘드네요,0
39387,그래 그러고 유라년한태 니후임 인계하고 니들 작당해 나라팔아먹었라 미친것 이것은 닶이업다,3
7551,어려서부터 아빠 없이 엄마랑만 지내왔는데 애들이 뒤에서 수군거리는 것 같아서 슬퍼.,0
50108,내가 계속 진로를 바꿔서 부모님이 더 나의 말을 들어주지 않아. 부모님께 너무 미안해.,1
4960,오늘 내 생일인데 딸이 못 온다고 연락이 왔어. 오랜만에 보는 거라 잔뜩 기대했었는데 실망이네.,0
14909,나는 내 아이들을 믿어!,2
27901,과장이 자꾸 나를 대리랑 비교해. 진짜 짜증 나.,3
32559,이번에 우리 회사에서 관리자 직위 공모를 하거든. 제발 내가 뽑혀야 할 텐데 발표날이 아직 남아서 일이 손에 잡히질 않아.,3
4381,노후준비를 미리 못한 게 후회돼.,0
36688,돈이 없어서 자꾸 남편이랑 싸우게 돼.,3
30932,나를 괴롭히는 친구들이 있어. 괴롭히지 말라고 화내고 싶어.,3
24855,귀엽고 잘생김 매력있음,2
54799,쓰러지는 어지러움과는 다른 느낌이었는데...,1
24181,백선생님 홧팅...,2
41005,그네 순실때매 의원들 및 국민이 점점 판단력이 흐려지는듯.,3
54578,늘 주위에서 듣는 얘기지만 늘 힘들고 무서워요,1
18255,아들이 보내준 영양제를 챙겨 먹었더니 훨씬 건강해진 기분이야. 너무 기뻐.,2
52523,노트7가지고 타면 테러범으로 몰리는건가???,1
55072,수도권 법대 나오지 않으면 사법고시패스는 무리일까요?,1
40860,외교관계 단절합시다.,3
268,어떻게 친구가 대충 그린 그림이 나보다 나아 보이지? 너무 낙담 돼.,0
29490,우리 상사 때문에 요즘 매일 야근하잖아.,3
27387,노후를 준비하려고 펀드에 들었어.,2
26691,아빠가 출장 갔다 한 달 만에 돌아오셔서 기뻐.,2
31105,간호해주는 아내에게 뭐가 힘들어서 우냐고 악의적으로 모진 말을 했어.,3
42136,기상청 공무원 쓰레기들 모두 파면하고 연금 몰수해라,3
27289,우리 학교 수학 경시대회에서 일등을 해서 전교생 앞에서 상을 받았어.,2
19166,돈은 역시 비서에게 맡겨야 해.,2
37273,전재산몰수가 구호로 변해야합니다!!!,3
4737,내가 물려줄 유산이 없는 것을 알게 된 자식들이 내게서 등을 돌렸다는 사실에 너무 슬퍼.,0
6053,나는 운동도 성실히 한 사람이었는데 세월 앞에 다 의미 없는 것 같아.,0
34983,나는 왜 이렇게 못났을까?,3
42550,머리는 폼으로 달고 다니냐,3
17905,부모님은 동생과 나를 비교한 적이 한 번도 없었어. 부모님의 그런 점이 존경스러워.,2
43826,몰래 소개팅에 나갔는데 남자친구한테 너무 미안해.,1
25597,쓰레기형정말 축하드립니다 ㅎㅎ,2
52257,건강 상태에 당황했어.,1
42783,나보다 실적이 좋은 동기의 업무 일지를 훔쳐보다가 들켜서 죄책감이 들어.,1
13829,더 좋은 사람이 진짜 있을까요..,0
4279,김 영감이랑 밥을 먹다가 그 모습을 보는데 괜히 슬펐어.,0
54966,와 진짜 신정동 엽기토끼 연쇄 살인사건 너무 충격적이다.,1
32560,이제 난 더는 친구를 사귀고 싶지 않아. 좌절감이 나를 지배해서 미치겠어.,3
40741,애플 상단바내리는거 삼성꺼 따라한거아님?,3
14075,그리고 집가는중 이별통보를받앗습니다,0
27431,나한테만 업무를 안 시켜서 안심했어.,2
2644,내 아들은 내가 거실에 쓰러져 사경을 헤매더라도 방에서 게임만 할 거야.,0
21725,백주부짱!!!,2
54441,난 비오는 날 7시 밥먹으러 혼자돌아다니다 강도에게 칼맞았었지.,1
54899,공산당은 어쩔수없나보다,1
7726,아들 내외 집에서 살고 있는데 아무래도 아들과 며느리가 나를 점점 짐처럼 여기는 것 같아.,0
43880,빨리 취업해야 부모님 짐을 덜어드릴 수 있을 텐데. 부모님께 너무 죄송해.,1
33340,남자친구와 더운 날씨에 오랫동안 야외데이트를 하다 보니 짜증이 났어.,3
41038,이상한 애였어. 우웩~,3
12471,시험떨어짐0,0
11011,문제는 우리...,0
14255,고구마랑 닭가슴살 매일 먹어야하는데 구입할곳을 못찾겠어서요ㅠㅠ,0
6597,젊을 때도 마누라를 많이 의심해서 의처증이나 라는 소리를 많이 들었는데 나이 들고 힘이 없으니 조금만 이상한 행동을 해도 의심되어 같이 살아야 하나 생각하니 삶이 힘들어.,0
30104,친구와 전화를 했는데 일방적으로 나한테 욕을 하고 끊고 나서 전화를 받지 않아 너무 화가 나.,3
32322,안 좋은 몸을 이끌고 장례식에 다녀왔어.,3
50943,재산이 많은 것도 아닌데 곧 퇴직할 나이야. 회사에서 쫓겨날까 봐 너무 걱정돼.,1
10863,미안해....,0
31043,이번 여름휴가에 또 아빠만 빠지게 될 것 같아.,3
10001,안 살리면 더 힘들겠죠,0
5711,최근 치매 환자가 늘었다는 기사를 봤는데 가까워진 지인 중에도 가족이 알츠하이머로 투병 중이야.,0
49824,병원에서 암 진단을 받았어. 가족에게 뭐라고 말해야 할지 죄책감이 들어.,1
25926,팸식구들과 밥먹고~ 지금은 피씨방이라죠~~ㅋㅋ,2
7798,몸이 불편하니 남들보다 공부가 뒤처지는 거 같아 스트레스받아.,0
6694,퇴직하고 할 일이 없으니 잠만 자게 되네. 병원에 갔더니 우울증이래.,0
12786,나는 잊어가는 중이니까,0
31084,며칠 전 심장에 문제가 생겨 심근경색으로 입원했는데 병원 밥이 너무 맛 없어서 짜증나.,3
